24.01.2017|14:14:19*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
24.01.2017|14:14:19*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
24.01.2017|14:14:19*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
23.01.2017|23:00:39*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|23:00:39*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|23:00:39*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|23:00:39*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|22:52:05*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:52:05*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:52:05*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|22:52:05*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
23.01.2017|22:51:43*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:51:43*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:51:43*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|22:51:43*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
23.01.2017|22:45:01*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:45:01*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:45:01*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|22:45:01*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|22:05:56*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:05:56*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:05:56*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|22:05:56*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|22:01:53*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:01:53*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|22:01:53*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|22:01:53*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|21:58:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|21:58:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|21:58:57*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|21:58:57*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
23.01.2017|21:54:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|21:54:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
23.01.2017|21:54:09*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
23.01.2017|21:54:09*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|23:02:51*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
22.01.2017|23:02:51*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
22.01.2017|23:02:51*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|22:59:44*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
22.01.2017|22:59:44*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
22.01.2017|22:59:44*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
22.01.2017|22:59:44*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|22:57:24*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
22.01.2017|22:52:57*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|22:36:54*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
22.01.2017|22:26:35*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|22:22:50*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
22.01.2017|22:22:50*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|20:06:04*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|19:38:07*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
22.01.2017|19:22:35*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|19:05:09*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|19:04:30*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|18:58:57*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-OB101*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB21*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB14*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB13*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB12*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB10*+#+*
22.01.2017|17:48:29*+#+*mh*+#+*1*+#+*Baustein-DB9*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB8*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB7*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB6*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB5*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB4*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB3*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
22.01.2017|17:48:28*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
09.03.2015|14:13:05*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
09.03.2015|14:13:05*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
09.03.2015|14:13:05*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
09.03.2015|14:13:04*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|17:03:45*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|17:03:45*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|17:03:45*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|17:03:45*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:54:46*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:54:46*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:54:46*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:54:46*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:53:20*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:53:20*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:53:20*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:53:20*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:50:16*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:48:12*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:48:12*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:48:12*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:48:11*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:47:06*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:47:06*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:47:06*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:47:06*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:42:36*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:42:36*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:42:36*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:42:36*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:41:51*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:41:51*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:41:51*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:41:51*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:41:51*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|16:38:59*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:22:59*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:22:59*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:22:59*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:22:17*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:20:08*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:15:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:15:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:15:57*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:15:57*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|16:15:42*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:15:42*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:15:42*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:13:36*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:13:36*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:13:36*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:13:34*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:13:34*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:13:34*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:13:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|16:12:42*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:12:42*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:12:42*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:12:42*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|16:06:48*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:06:48*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|16:06:48*+#+*mh*+#+*1*+#+*Baustein-DB1*+#+*
04.03.2015|16:06:48*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|15:59:39*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|15:59:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|15:58:30*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:49:54*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:48:09*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:48:09*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|15:48:09*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|15:38:31*+#+*mh*+#+*1*+#+*Baustein-FB2*+#+*
04.03.2015|15:33:33*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:32:53*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:30:46*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:26:32*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
04.03.2015|15:25:02*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:23:56*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:23:00*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:22:47*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:18:37*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:15:15*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:14:33*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:14:06*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|15:01:38*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:57:26*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:54:14*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
04.03.2015|14:52:39*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:49:48*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:45:34*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:44:19*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:42:52*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:41:15*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:37:39*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
04.03.2015|14:29:21*+#+*mh*+#+*1*+#+*Baustein-DB2*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:08*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:29:08*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:19:37*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:19:37*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:18:55*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:18:55*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:15:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:15:57*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:13:58*+#+*mh*+#+*1*+#+*Baustein-FB21*+#+*
04.03.2015|14:13:58*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
04.03.2015|14:13:58*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:07:09*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:07:09*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:07:09*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
03.03.2015|14:06:28*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:06:28*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:06:27*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
03.03.2015|14:05:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:05:10*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:05:10*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
03.03.2015|14:03:17*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:03:17*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:03:17*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
03.03.2015|14:01:34*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:01:34*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|14:01:34*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
03.03.2015|13:58:33*+#+*mh*+#+*3*+#+*Baustein schreiben-37 Bausteine*+#+*
03.03.2015|13:58:12*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|13:58:12*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|13:58:12*+#+*mh*+#+*1*+#+*Baustein-FB1*+#+*
03.03.2015|13:50:00*+#+*mh*+#+*3*+#+*Baustein schreiben-37 Bausteine*+#+*
03.03.2015|13:32:56*+#+*mh*+#+*1*+#+*Baustein-FB21*+#+*
03.03.2015|13:32:56*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
03.03.2015|13:32:56*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:31:21*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:31:21*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:31:21*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
02.03.2015|08:20:58*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:20:58*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:20:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
02.03.2015|08:17:32*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
02.03.2015|08:17:32*+#+*mh*+#+*1*+#+*Baustein-DB20*+#+*
